Weapon_Name,Sub_Weapon,Special_Weapon,Class,Weapon_Img,Sub_Img,Special_Img,Class_Img,Special_Points,Last-Ditch Effort,Haunt,Stealth Jump,Thermal Ink,Opening Gambit,Object Shredder,Respawn Punisher,Drop Roller,Comeback,Tenacity,Ninja Squid,Sub Power Up,Quick Respawn,Ink Resistance Up,Swim Speed Up,Quick Super Jump,Ink Recovery Up,Sub Resistance Up,Special Power Up,Special Charge Up,Ink Saver (Sub),Ink Saver (Main),Special Saver,Run Speed Up,Intensify Action,Build_Count
Glooga Dualies,Splash Wall,Booyah Bomb,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/99/S3_Weapon_Main_Glooga_Dualies.png/256px-S3_Weapon_Main_Glooga_Dualies.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,180.0,0.12236286919831224,0.02531645569620253,0.9409282700421941,0.008438818565400843,0.0,0.0,0.004219409282700422,0.004219409282700422,0.5864978902953587,0.012658227848101266,0.012658227848101266,0.43037974683544306,13.552742616033756,2.2320675105485233,4.864978902953586,3.7763713080168775,1.9113924050632911,1.3544303797468353,0.48945147679324896,1.8818565400843883,0.8185654008438819,5.135021097046414,2.7637130801687766,0.09282700421940929,0.5232067510548524,237
Glooga Dualies Deco,Point Sensor,Trizooka,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/56/S3_Weapon_Main_Glooga_Dualies_Deco.png/256px-S3_Weapon_Main_Glooga_Dualies_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,190.0,0.08368200836820083,0.016736401673640166,0.9288702928870293,0.008368200836820083,0.04184100418410042,0.0,0.0,0.016736401673640166,0.5857740585774058,0.008368200836820083,0.02092050209205021,1.200836820083682,10.832635983263598,2.1506276150627617,5.108786610878661,3.493723849372385,1.397489539748954,0.9414225941422594,0.3389121338912134,4.380753138075314,0.4686192468619247,5.313807531380753,3.414225941422594,0.20920502092050208,0.6359832635983264,239
Gold Dynamo Roller,Splat Bomb,Super Chump,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f8/S3_Weapon_Main_Gold_Dynamo_Roller.png/256px-S3_Weapon_Main_Gold_Dynamo_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8c/S3_Weapon_Special_Super_Chump.png/120px-S3_Weapon_Special_Super_Chump.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,180.0,0.29583333333333334,0.016666666666666666,0.7416666666666667,0.025,0.016666666666666666,0.004166666666666667,0.0125,0.016666666666666666,0.3375,0.008333333333333333,0.09583333333333334,0.3416666666666667,3.7041666666666666,2.683333333333333,8.558333333333334,3.7583333333333333,1.65,1.7708333333333333,0.9166666666666666,3.0083333333333333,2.075,10.266666666666667,1.5708333333333333,0.7958333333333333,0.19166666666666668,240
Goo Tuber,Torpedo,Tenta Missiles,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8a/S3_Weapon_Main_Goo_Tuber.png/256px-S3_Weapon_Main_Goo_Tuber.png,https://cdn.wikimg.net/en/splatoonwiki/images/0/06/S3_Weapon_Sub_Torpedo_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,200.0,0.4870689655172414,0.04310344827586207,0.27155172413793105,0.004310344827586207,0.02586206896551724,0.09051724137931035,0.04741379310344827,0.03017241379310345,0.06465517241379311,0.034482758620689655,0.017241379310344827,0.8879310344827587,1.4224137931034482,2.918103448275862,9.09051724137931,3.103448275862069,1.7241379310344827,1.625,1.3146551724137931,9.836206896551724,5.745689655172414,2.8577586206896552,2.7413793103448274,1.4094827586206897,1.1594827586206897,232
H-3 Nozzlenose,Point Sensor,Tacticooler,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5a/S3_Weapon_Main_H-3_Nozzlenose.png/256px-S3_Weapon_Main_H-3_Nozzlenose.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.22362869198312235,0.0379746835443038,0.7848101265822784,0.016877637130801686,0.04219409282700422,0.016877637130801686,0.016877637130801686,0.008438818565400843,0.20253164556962025,0.008438818565400843,0.012658227848101266,2.2362869198312234,2.827004219409283,3.1350210970464136,6.274261603375527,3.4556962025316458,1.5569620253164558,1.7257383966244726,5.084388185654008,9.767932489451477,0.810126582278481,2.670886075949367,2.0632911392405062,1.2742616033755274,0.4050632911392405,237
H-3 Nozzlenose D,Splash Wall,Big Bubbler,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/31/S3_Weapon_Main_H-3_Nozzlenose_D.png/256px-S3_Weapon_Main_H-3_Nozzlenose_D.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.13089005235602094,0.02617801047120419,0.837696335078534,0.005235602094240838,0.005235602094240838,0.03664921465968586,0.0,0.005235602094240838,0.2879581151832461,0.0,0.005235602094240838,0.7329842931937173,3.93717277486911,3.654450261780105,8.424083769633508,3.8534031413612566,2.3403141361256545,1.8534031413612566,0.6492146596858639,8.06806282722513,1.5759162303664922,4.696335078534031,2.5340314136125652,1.0157068062827226,0.2617801047120419,191
Heavy Edit Splatling,Curling Bomb,Tacticooler,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/24/S3_Weapon_Main_Heavy_Edit_Splatling.png/256px-S3_Weapon_Main_Heavy_Edit_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,200.0,0.02100840336134454,0.0,0.7521008403361344,0.004201680672268907,0.02100840336134454,0.03361344537815126,0.0,0.0,0.03361344537815126,0.0,0.0,0.025210084033613446,0.1722689075630252,4.3655462184873945,0.42857142857142855,3.5294117647058822,0.1638655462184874,1.6176470588235294,8.504201680672269,8.831932773109244,0.05042016806722689,0.4579831932773109,1.1680672268907564,17.478991596638654,1.550420168067227,238
Heavy Edit Splatling Nouveau,Splat Bomb,Crab Tank,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/aa/S3_Weapon_Main_Heavy_Edit_Splatling_Nouveau.png/256px-S3_Weapon_Main_Heavy_Edit_Splatling_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,210.0,0.07296137339055794,0.008583690987124463,0.721030042918455,0.008583690987124463,0.008583690987124463,0.060085836909871244,0.004291845493562232,0.004291845493562232,0.034334763948497854,0.0,0.0,0.1630901287553648,0.02575107296137339,5.1072961373390555,2.124463519313305,3.0686695278969958,0.45064377682403434,1.2918454935622317,1.9313304721030042,7.227467811158799,0.6051502145922747,0.703862660944206,1.8025751072961373,21.051502145922747,2.218884120171674,233
Heavy Splatling,Sprinkler,Wave Breaker,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5e/S3_Weapon_Main_Heavy_Splatling.png/256px-S3_Weapon_Main_Heavy_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/67/S3_Weapon_Special_Wave_Breaker.png/120px-S3_Weapon_Special_Wave_Breaker.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,200.0,0.10194174757281553,0.014563106796116505,0.17475728155339806,0.0048543689320388345,0.0048543689320388345,0.18446601941747573,0.019417475728155338,0.0048543689320388345,0.019417475728155338,0.024271844660194174,0.0,0.19902912621359223,0.22815533980582525,6.762135922330097,2.70873786407767,2.970873786407767,0.6553398058252428,1.8349514563106797,1.4951456310679612,2.878640776699029,0.25728155339805825,1.441747572815534,0.8883495145631068,25.16504854368932,3.9805825242718447,206
Heavy Splatling Deco,Point Sensor,Kraken Royale,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fc/S3_Weapon_Main_Heavy_Splatling_Deco.png/256px-S3_Weapon_Main_Heavy_Splatling_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c1/S3_Weapon_Special_Kraken_Royale.png/120px-S3_Weapon_Special_Kraken_Royale.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,200.0,0.041666666666666664,0.023148148148148147,0.1712962962962963,0.013888888888888888,0.023148148148148147,0.2175925925925926,0.013888888888888888,0.009259259259259259,0.018518518518518517,0.018518518518518517,0.004629629629629629,0.3287037037037037,0.28703703703703703,5.763888888888889,2.4537037037037037,2.7824074074074074,0.6111111111111112,1.337962962962963,5.152777777777778,2.4305555555555554,0.30092592592592593,1.0231481481481481,1.1898148148148149,24.574074074074073,3.2083333333333335,216
Hydra Splatling,Autobomb,Booyah Bomb,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d1/S3_Weapon_Main_Hydra_Splatling.png/256px-S3_Weapon_Main_Hydra_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.07575757575757576,0.010101010101010102,0.09090909090909091,0.07575757575757576,0.010101010101010102,0.3181818181818182,0.13131313131313133,0.025252525252525252,0.020202020202020204,0.10606060606060606,0.0,0.06060606060606061,0.18686868686868688,4.353535353535354,5.08080808080808,3.308080808080808,1.0757575757575757,1.9545454545454546,0.46464646464646464,1.6818181818181819,0.5,2.7626262626262625,0.494949494949495,23.30808080808081,3.1313131313131315,198
Inkbrush,Splat Bomb,Killer Wail 5.1,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/4a/S3_Weapon_Main_Inkbrush.png/256px-S3_Weapon_Main_Inkbrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.10504201680672269,0.012605042016806723,0.8067226890756303,0.008403361344537815,0.012605042016806723,0.008403361344537815,0.0,0.05042016806722689,0.5252100840336135,0.008403361344537815,0.31512605042016806,0.5672268907563025,12.096638655462185,1.4873949579831933,6.861344537815126,4.390756302521009,0.726890756302521,1.4747899159663866,2.411764705882353,2.2058823529411766,2.3739495798319328,1.0252100840336134,2.1470588235294117,0.5336134453781513,0.16806722689075632,238
Inkbrush Nouveau,Ink Mine,Ultra Stamp,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2e/S3_Weapon_Main_Inkbrush_Nouveau.png/256px-S3_Weapon_Main_Inkbrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/9/90/S3_Weapon_Sub_Ink_Mine_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.03361344537815126,0.046218487394957986,0.819327731092437,0.0,0.008403361344537815,0.012605042016806723,0.008403361344537815,0.029411764705882353,0.46218487394957986,0.004201680672268907,0.23109243697478993,0.6932773109243697,18.83613445378151,1.5546218487394958,4.663865546218488,4.953781512605042,0.7352941176470589,1.3319327731092436,1.2394957983193278,1.5126050420168067,0.8571428571428571,1.6932773109243697,1.819327731092437,0.3865546218487395,0.16806722689075632,238
Inkline Tri-Stringer,Sprinkler,Super Chump,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f4/S3_Weapon_Main_Inkline_Tri-Stringer.png/256px-S3_Weapon_Main_Inkline_Tri-Stringer.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8c/S3_Weapon_Special_Super_Chump.png/120px-S3_Weapon_Special_Super_Chump.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,190.0,0.4125,0.020833333333333332,0.14166666666666666,0.20833333333333334,0.0125,0.38333333333333336,0.029166666666666667,0.0125,0.004166666666666667,0.025,0.008333333333333333,0.45,0.6125,2.783333333333333,5.304166666666666,3.5541666666666667,1.3416666666666666,1.8625,2.5833333333333335,6.766666666666667,0.7666666666666667,5.608333333333333,1.25,11.270833333333334,0.2625,240
Jet Squelcher,Angle Shooter,Ink Vac,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Main_Jet_Squelcher.png/256px-S3_Weapon_Main_Jet_Squelcher.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cf/S3_Weapon_Special_Ink_Vac.png/120px-S3_Weapon_Special_Ink_Vac.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,180.0,0.34913793103448276,0.008620689655172414,0.2025862068965517,0.11206896551724138,0.01293103448275862,0.38362068965517243,0.03017241379310345,0.008620689655172414,0.03879310344827586,0.02586206896551724,0.008620689655172414,0.6077586206896551,0.7370689655172413,2.7370689655172415,4.866379310344827,3.163793103448276,1.7672413793103448,1.728448275862069,2.6594827586206895,10.086206896551724,1.5387931034482758,3.7844827586206895,1.7112068965517242,3.3879310344827585,6.413793103448276,232
Krak-On Splat Roller,Squid Beakon,Kraken Royale,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Weapon_Main_Krak-On_Splat_Roller.png/256px-S3_Weapon_Main_Krak-On_Splat_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c1/S3_Weapon_Special_Kraken_Royale.png/120px-S3_Weapon_Special_Kraken_Royale.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,180.0,0.038461538461538464,0.0,0.6025641025641025,0.01282051282051282,0.004273504273504274,0.02564102564102564,0.0,0.05982905982905983,0.23504273504273504,0.01282051282051282,0.6495726495726496,6.457264957264957,2.700854700854701,2.286324786324786,10.58974358974359,4.495726495726496,1.0,1.6752136752136753,2.0256410256410255,3.786324786324786,0.5811965811965812,1.3846153846153846,2.8205128205128207,0.49145299145299143,0.2948717948717949,234
L-3 Nozzlenose,Curling Bomb,Crab Tank,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2c/S3_Weapon_Main_L-3_Nozzlenose.png/256px-S3_Weapon_Main_L-3_Nozzlenose.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.12568306010928962,0.02185792349726776,0.6830601092896175,0.01092896174863388,0.0,0.08743169398907104,0.0,0.02185792349726776,0.20218579234972678,0.01092896174863388,0.1366120218579235,0.5737704918032787,1.3169398907103824,3.185792349726776,7.475409836065574,3.158469945355191,0.9781420765027322,1.8633879781420766,0.5628415300546448,5.617486338797814,1.1256830601092895,0.8961748633879781,1.8524590163934427,8.415300546448087,6.972677595628415,183
L-3 Nozzlenose D,Burst Bomb,Ultra Stamp,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/ff/S3_Weapon_Main_L-3_Nozzlenose_D.png/256px-S3_Weapon_Main_L-3_Nozzlenose_D.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.10084033613445378,0.012605042016806723,0.7773109243697479,0.004201680672268907,0.03361344537815126,0.03361344537815126,0.004201680672268907,0.01680672268907563,0.40756302521008403,0.012605042016806723,0.029411764705882353,3.302521008403361,2.8445378151260505,2.9831932773109244,6.647058823529412,2.6134453781512605,1.7142857142857142,1.4621848739495797,0.6638655462184874,1.3781512605042017,2.2058823529411766,1.0294117647058822,1.180672268907563,8.466386554621849,6.180672268907563,238
Light Tetra Dualies,Sprinkler,Zipcaster,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/86/S3_Weapon_Main_Light_Tetra_Dualies.png/256px-S3_Weapon_Main_Light_Tetra_Dualies.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,190.0,0.0,0.06276150627615062,0.9456066945606695,0.0041841004184100415,0.0041841004184100415,0.0,0.0041841004184100415,0.029288702928870293,0.4393305439330544,0.008368200836820083,0.016736401673640166,0.09205020920502092,24.384937238493723,1.6569037656903767,1.7489539748953975,4.648535564853557,0.28451882845188287,0.8075313807531381,3.7364016736401675,0.48535564853556484,0.19665271966527198,0.7447698744769874,2.6150627615062763,0.14225941422594143,0.30962343096234307,239
Luna Blaster,Splat Bomb,Zipcaster,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/59/S3_Weapon_Main_Luna_Blaster.png/256px-S3_Weapon_Main_Luna_Blaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,170.0,0.05907172995780591,0.029535864978902954,0.7468354430379747,0.0,0.05485232067510549,0.0,0.016877637130801686,0.11392405063291139,0.5949367088607594,0.0,0.14345991561181434,0.5949367088607594,13.371308016877638,2.3966244725738397,6.39662447257384,3.7088607594936707,0.7637130801687764,1.5274261603375527,1.0759493670886076,0.42616033755274263,2.261603375527426,2.0759493670886076,1.6244725738396624,0.5316455696202531,2.649789029535865,237
Luna Blaster Neo,Fizzy Bomb,Ultra Stamp,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/11/S3_Weapon_Main_Luna_Blaster_Neo.png/256px-S3_Weapon_Main_Luna_Blaster_Neo.png,https://cdn.wikimg.net/en/splatoonwiki/images/c/c4/S3_Weapon_Sub_Fizzy_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,180.0,0.19583333333333333,0.025,0.8083333333333333,0.0,0.05416666666666667,0.004166666666666667,0.004166666666666667,0.025,0.5333333333333333,0.004166666666666667,0.1875,0.7625,12.420833333333333,2.5208333333333335,5.783333333333333,3.654166666666667,0.7291666666666666,1.4375,0.6166666666666667,0.7375,3.591666666666667,1.2958333333333334,1.9208333333333334,0.2791666666666667,2.8333333333333335,240
Mini Splatling,Burst Bomb,Ultra Stamp,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/86/S3_Weapon_Main_Mini_Splatling.png/256px-S3_Weapon_Main_Mini_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.17316017316017315,0.0,0.7359307359307359,0.008658008658008658,0.030303030303030304,0.021645021645021644,0.012987012987012988,0.008658008658008658,0.13852813852813853,0.008658008658008658,0.017316017316017316,1.121212121212121,0.8354978354978355,5.324675324675325,3.2337662337662336,2.7965367965367967,0.8398268398268398,1.4675324675324675,0.4805194805194805,1.8744588744588744,0.9177489177489178,1.5021645021645023,1.3636363636363635,21.935064935064936,1.748917748917749,231
Mint Decavitator,Suction Bomb,Big Bubbler,Splatana,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c9/S3_Weapon_Main_Mint_Decavitator.png/256px-S3_Weapon_Main_Mint_Decavitator.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/7c/S3_Icon_Splatana.png/120px-S3_Icon_Splatana.png,210.0,0.05,0.008333333333333333,0.9833333333333333,0.0,0.016666666666666666,0.0,0.0,0.004166666666666667,0.875,0.0,0.05,0.11666666666666667,13.0375,2.654166666666667,6.854166666666667,4.8625,0.2125,2.3125,0.17916666666666667,1.3375,1.1333333333333333,1.9541666666666666,2.3541666666666665,0.07916666666666666,0.0375,240
N-ZAP '85,Suction Bomb,Tacticooler,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f6/S3_Weapon_Main_N-ZAP_%2785.png/256px-S3_Weapon_Main_N-ZAP_%2785.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.5916666666666667,0.0,0.8958333333333334,0.0,0.008333333333333333,0.025,0.004166666666666667,0.004166666666666667,0.2916666666666667,0.0,0.004166666666666667,0.44166666666666665,0.5083333333333333,2.779166666666667,4.141666666666667,3.1041666666666665,0.7916666666666666,1.4625,6.745833333333334,10.729166666666666,0.6083333333333333,0.2708333333333333,1.8125,3.3291666666666666,2.025,240
N-ZAP '89,Autobomb,Super Chump,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/98/S3_Weapon_Main_N-ZAP_%2789.png/256px-S3_Weapon_Main_N-ZAP_%2789.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8c/S3_Weapon_Special_Super_Chump.png/120px-S3_Weapon_Special_Super_Chump.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,170.0,0.4025423728813559,0.00847457627118644,0.6440677966101694,0.0,0.00847457627118644,0.00847457627118644,0.0,0.0423728813559322,0.2754237288135593,0.00847457627118644,0.08050847457627118,1.0635593220338984,1.9194915254237288,2.1228813559322033,5.877118644067797,2.885593220338983,2.3389830508474576,1.5042372881355932,1.9576271186440677,6.665254237288136,5.1525423728813555,1.4576271186440677,1.9830508474576272,4.610169491525424,2.6737288135593222,236
