Weapon_Name,Sub_Weapon,Special_Weapon,Class,Weapon_Img,Sub_Img,Special_Img,Class_Img,Special_Points,Tenacity,Stealth Jump,Ninja Squid,Haunt,Last-Ditch Effort,Respawn Punisher,Opening Gambit,Object Shredder,Comeback,Drop Roller,Thermal Ink,Run Speed Up,Ink Resistance Up,Special Power Up,Ink Saver (Main),Sub Resistance Up,Quick Respawn,Special Charge Up,Ink Saver (Sub),Ink Recovery Up,Sub Power Up,Quick Super Jump,Swim Speed Up,Special Saver,Intensify Action,Build_Count
Explosher,Point Sensor,Ink Storm,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/de/S3_Weapon_Main_Explosher.png/256px-S3_Weapon_Main_Explosher.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,200.0,0.012711864406779662,0.3220338983050847,0.0,0.00423728813559322,0.4788135593220339,0.01694915254237288,0.00847457627118644,0.01694915254237288,0.029661016949152543,0.00847457627118644,0.0211864406779661,1.0296610169491525,3.542372881355932,0.4491525423728814,18.83050847457627,1.8177966101694916,0.5508474576271186,2.538135593220339,0.3728813559322034,2.8686440677966103,0.3813559322033898,3.5508474576271185,10.245762711864407,1.5,0.1271186440677966,236
Flingza Roller,Ink Mine,Tenta Missiles,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d2/S3_Weapon_Main_Flingza_Roller.png/256px-S3_Weapon_Main_Flingza_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/9/90/S3_Weapon_Sub_Ink_Mine_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,210.0,0.04310344827586207,0.4525862068965517,0.25862068965517243,0.008620689655172414,0.4698275862068966,0.008620689655172414,0.008620689655172414,0.01293103448275862,0.09051724137931035,0.02586206896551724,0.017241379310344827,0.625,2.1508620689655173,3.1163793103448274,6.913793103448276,1.4008620689655173,0.7844827586206896,13.206896551724139,0.5948275862068966,2.2456896551724137,0.7370689655172413,3.3491379310344827,5.926724137931035,1.9310344827586208,0.05172413793103448,232
Foil Flingza Roller,Suction Bomb,Splattercolor Screen,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8c/S3_Weapon_Main_Foil_Flingza_Roller.png/256px-S3_Weapon_Main_Foil_Flingza_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5c/S3_Weapon_Special_Splattercolor_Screen.png/120px-S3_Weapon_Special_Splattercolor_Screen.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,200.0,0.0,0.6896551724137931,0.49137931034482757,0.008620689655172414,0.5086206896551724,0.008620689655172414,0.0,0.017241379310344827,0.23275862068965517,0.0,0.0,0.10344827586206896,2.439655172413793,0.6551724137931034,4.956896551724138,1.8362068965517242,0.7758620689655172,4.025862068965517,4.991379310344827,1.2413793103448276,1.2241379310344827,3.3793103448275863,9.551724137931034,2.2241379310344827,0.02586206896551724,116
Foil Squeezer,Autobomb,Splattercolor Screen,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/49/S3_Weapon_Main_Foil_Squeezer.png/256px-S3_Weapon_Main_Foil_Squeezer.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5c/S3_Weapon_Special_Splattercolor_Screen.png/120px-S3_Weapon_Special_Splattercolor_Screen.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.004166666666666667,0.9708333333333333,0.0,0.0,0.1375,0.0,0.058333333333333334,0.0125,0.3958333333333333,0.0,0.10416666666666667,10.366666666666667,4.1875,0.4125,1.7875,1.7375,1.4625,1.5333333333333334,0.5,1.2041666666666666,0.075,3.7125,11.475,1.625,0.0875,240
Forge Splattershot Pro,Suction Bomb,Booyah Bomb,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d8/S3_Weapon_Main_Forge_Splattershot_Pro.png/256px-S3_Weapon_Main_Forge_Splattershot_Pro.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.008403361344537815,0.8571428571428571,0.029411764705882353,0.004201680672268907,0.35714285714285715,0.0,0.01680672268907563,0.012605042016806723,0.44537815126050423,0.029411764705882353,0.01680672268907563,1.1176470588235294,2.953781512605042,0.42857142857142855,4.5,1.8529411764705883,0.8949579831932774,5.584033613445378,0.6386554621848739,0.9453781512605042,0.15126050420168066,3.0756302521008405,9.197478991596638,1.8571428571428572,6.029411764705882,238
Glamorz Splattershot,Burst Bomb,Kraken Royale,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/62/S3_Weapon_Main_Glamorz_Splattershot.png/256px-S3_Weapon_Main_Glamorz_Splattershot.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c1/S3_Weapon_Special_Kraken_Royale.png/120px-S3_Weapon_Special_Kraken_Royale.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.007246376811594203,0.9637681159420289,0.036231884057971016,0.0,0.057971014492753624,0.007246376811594203,0.028985507246376812,0.0,0.7246376811594203,0.0,0.0,0.644927536231884,2.9130434782608696,4.565217391304348,0.3115942028985507,2.0652173913043477,1.9565217391304348,3.3840579710144927,1.2318840579710144,0.2391304347826087,1.0217391304347827,3.4130434782608696,9.840579710144928,1.4130434782608696,5.739130434782608,138
Gleamz Blaster,Squid Beakon,Crab Tank,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f1/S3_Weapon_Main_Gleamz_Blaster.png/256px-S3_Weapon_Main_Gleamz_Blaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.7631578947368421,0.0,0.0,0.07894736842105263,2.4473684210526314,0.3157894736842105,0.23684210526315788,2.1315789473684212,13.894736842105264,1.6842105263157894,0.07894736842105263,0.0,3.263157894736842,4.342105263157895,3.8421052631578947,2.8421052631578947,3.4210526315789473,38
Glitterz L-3 Nozzlenose,Splat Bomb,Inkjet,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/89/S3_Weapon_Main_Glitterz_L-3_Nozzlenose.png/256px-S3_Weapon_Main_Glitterz_L-3_Nozzlenose.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Special_Inkjet.png/120px-S3_Weapon_Special_Inkjet.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.0,0.509090909090909,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.41818181818181815,0.4909090909090909,0.0,5.836363636363636,2.672727272727273,10.018181818181818,0.21818181818181817,2.018181818181818,0.4,4.745454545454545,0.2727272727272727,0.21818181818181817,0.05454545454545454,3.4363636363636365,5.9818181818181815,1.9090909090909092,4.3090909090909095,55
Glooga Dualies,Splash Wall,Booyah Bomb,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/99/S3_Weapon_Main_Glooga_Dualies.png/256px-S3_Weapon_Main_Glooga_Dualies.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,180.0,0.012711864406779662,0.9449152542372882,0.012711864406779662,0.038135593220338986,0.1228813559322034,0.00423728813559322,0.0,0.0,0.5889830508474576,0.00423728813559322,0.00847457627118644,0.09322033898305085,2.152542372881356,0.4915254237288136,5.398305084745763,1.3220338983050848,13.627118644067796,1.9152542372881356,0.7584745762711864,1.8135593220338984,0.3813559322033898,3.7754237288135593,4.584745762711864,2.8135593220338984,0.5,236
Glooga Dualies Deco,Point Sensor,Trizooka,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/56/S3_Weapon_Main_Glooga_Dualies_Deco.png/256px-S3_Weapon_Main_Glooga_Dualies_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,190.0,0.008368200836820083,0.9330543933054394,0.02092050209205021,0.02092050209205021,0.09205020920502092,0.0,0.04184100418410042,0.0,0.5815899581589958,0.012552301255230125,0.008368200836820083,0.17154811715481172,2.188284518828452,0.3389121338912134,5.301255230125523,0.9790794979079498,10.753138075313808,4.485355648535565,0.4435146443514644,1.3347280334728033,1.200836820083682,3.4560669456066946,5.100418410041841,3.4518828451882846,0.5983263598326359,239
Gold Dynamo Roller,Splat Bomb,Super Chump,Roller,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f8/S3_Weapon_Main_Gold_Dynamo_Roller.png/256px-S3_Weapon_Main_Gold_Dynamo_Roller.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8c/S3_Weapon_Special_Super_Chump.png/120px-S3_Weapon_Special_Super_Chump.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fb/S3_Icon_Roller.png/120px-S3_Icon_Roller.png,180.0,0.008333333333333333,0.775,0.0875,0.020833333333333332,0.30416666666666664,0.008333333333333333,0.016666666666666666,0.004166666666666667,0.32916666666666666,0.016666666666666666,0.025,0.65,2.8875,0.9916666666666667,10.625,2.0083333333333333,3.05,3.370833333333333,1.9833333333333334,1.5333333333333334,0.35833333333333334,4.029166666666667,7.904166666666667,1.4708333333333334,0.17916666666666667,240
Goo Tuber,Torpedo,Tenta Missiles,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8a/S3_Weapon_Main_Goo_Tuber.png/256px-S3_Weapon_Main_Goo_Tuber.png,https://cdn.wikimg.net/en/splatoonwiki/images/0/06/S3_Weapon_Sub_Torpedo_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,200.0,0.03463203463203463,0.27705627705627706,0.017316017316017316,0.04329004329004329,0.47619047619047616,0.05194805194805195,0.025974025974025976,0.09090909090909091,0.06493506493506493,0.030303030303030304,0.004329004329004329,1.4155844155844155,2.8354978354978355,1.3593073593073592,2.9264069264069263,1.658008658008658,1.316017316017316,9.87012987012987,5.874458874458875,1.7965367965367964,0.8398268398268398,3.064935064935065,8.969696969696969,2.7532467532467533,1.1515151515151516,231
H-3 Nozzlenose,Point Sensor,Tacticooler,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5a/S3_Weapon_Main_H-3_Nozzlenose.png/256px-S3_Weapon_Main_H-3_Nozzlenose.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,190.0,0.008438818565400843,0.7848101265822784,0.012658227848101266,0.0379746835443038,0.2320675105485232,0.016877637130801686,0.0379746835443038,0.012658227848101266,0.20253164556962025,0.012658227848101266,0.016877637130801686,1.1223628691983123,3.189873417721519,4.9957805907173,2.6244725738396624,1.7257383966244726,2.839662447257384,9.953586497890296,0.8227848101265823,1.5696202531645569,2.1181434599156117,3.3544303797468356,6.459915611814346,2.0759493670886076,0.3924050632911392,237
H-3 Nozzlenose D,Splash Wall,Big Bubbler,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/31/S3_Weapon_Main_H-3_Nozzlenose_D.png/256px-S3_Weapon_Main_H-3_Nozzlenose_D.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.0,0.8341968911917098,0.0051813471502590676,0.025906735751295335,0.15025906735751296,0.0,0.0051813471502590676,0.03626943005181347,0.29533678756476683,0.0051813471502590676,0.0051813471502590676,0.9533678756476683,3.699481865284974,0.6580310880829016,4.533678756476684,1.8652849740932642,4.046632124352332,8.10880829015544,1.4766839378238341,2.243523316062176,0.7875647668393783,3.911917098445596,8.38860103626943,2.4404145077720205,0.25906735751295334,193
H-3 Nozzlenose VIP-R,Suction Bomb,Triple Inkstrike,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/45/S3_Weapon_Main_H-3_Nozzlenose_VIP-R.png/256px-S3_Weapon_Main_H-3_Nozzlenose_VIP-R.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.0,0.9024390243902439,0.0,0.0,0.6829268292682927,0.0,0.0,0.024390243902439025,0.07317073170731707,0.0,0.0,0.8780487804878049,3.5853658536585367,0.07317073170731707,3.6097560975609757,2.1219512195121952,1.975609756097561,8.951219512195122,3.5609756097560976,1.4878048780487805,0.8048780487804879,4.024390243902439,7.853658536585366,1.170731707317073,0.07317073170731707,41
Heavy Edit Splatling,Curling Bomb,Tacticooler,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/24/S3_Weapon_Main_Heavy_Edit_Splatling.png/256px-S3_Weapon_Main_Heavy_Edit_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,200.0,0.00425531914893617,0.7489361702127659,0.0,0.00425531914893617,0.02553191489361702,0.0,0.01276595744680851,0.04680851063829787,0.02553191489361702,0.00425531914893617,0.00425531914893617,17.863829787234042,4.2893617021276595,8.795744680851064,0.33191489361702126,1.676595744680851,0.05531914893617021,8.548936170212766,0.01276595744680851,0.1148936170212766,0.0,3.3872340425531915,0.6638297872340425,0.9361702127659575,1.5574468085106383,235
Heavy Edit Splatling Nouveau,Splat Bomb,Crab Tank,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/aa/S3_Weapon_Main_Heavy_Edit_Splatling_Nouveau.png/256px-S3_Weapon_Main_Heavy_Edit_Splatling_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,210.0,0.0,0.7167381974248928,0.0,0.012875536480686695,0.060085836909871244,0.004291845493562232,0.008583690987124463,0.06866952789699571,0.03862660944206009,0.004291845493562232,0.008583690987124463,20.875536480686694,5.055793991416309,1.9313304721030042,0.703862660944206,1.3433476394849786,0.012875536480686695,7.420600858369099,0.5407725321888412,0.39914163090128757,0.12017167381974249,3.1201716738197427,2.240343347639485,1.8283261802575108,2.180257510729614,233
Heavy Splatling,Sprinkler,Wave Breaker,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5e/S3_Weapon_Main_Heavy_Splatling.png/256px-S3_Weapon_Main_Heavy_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/67/S3_Weapon_Special_Wave_Breaker.png/120px-S3_Weapon_Special_Wave_Breaker.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,200.0,0.023809523809523808,0.17142857142857143,0.0,0.014285714285714285,0.10952380952380952,0.01904761904761905,0.004761904761904762,0.19047619047619047,0.014285714285714285,0.004761904761904762,0.004761904761904762,25.495238095238093,6.819047619047619,1.3666666666666667,1.3761904761904762,1.8142857142857143,0.1761904761904762,2.9571428571428573,0.19047619047619047,0.6285714285714286,0.13333333333333333,3.019047619047619,2.795238095238095,0.7333333333333333,3.9238095238095236,210
Heavy Splatling Deco,Point Sensor,Kraken Royale,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/fc/S3_Weapon_Main_Heavy_Splatling_Deco.png/256px-S3_Weapon_Main_Heavy_Splatling_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c1/S3_Weapon_Special_Kraken_Royale.png/120px-S3_Weapon_Special_Kraken_Royale.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,200.0,0.018433179723502304,0.17511520737327188,0.004608294930875576,0.02304147465437788,0.041474654377880185,0.013824884792626729,0.02304147465437788,0.2119815668202765,0.013824884792626729,0.009216589861751152,0.013824884792626729,24.62672811059908,5.751152073732719,5.096774193548387,0.9447004608294931,1.400921658986175,0.24423963133640553,2.447004608294931,0.3271889400921659,0.6405529953917051,0.3271889400921659,2.7557603686635943,2.5622119815668203,1.1705069124423964,3.2211981566820276,217
Hoofz Dualie Squelchers,Point Sensor,Splattercolor Screen,Dualie,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/57/S3_Weapon_Main_Hoofz_Dualie_Squelchers.png/256px-S3_Weapon_Main_Hoofz_Dualie_Squelchers.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5c/S3_Weapon_Special_Splattercolor_Screen.png/120px-S3_Weapon_Special_Splattercolor_Screen.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b5/S3_Icon_Dualie.png/120px-S3_Icon_Dualie.png,190.0,0.0,0.9506172839506173,0.012345679012345678,0.024691358024691357,0.12345679012345678,0.0,0.24691358024691357,0.012345679012345678,0.5555555555555556,0.024691358024691357,0.07407407407407407,0.43209876543209874,2.8518518518518516,0.2222222222222222,4.0246913580246915,1.0740740740740742,10.209876543209877,0.6666666666666666,0.07407407407407407,0.1111111111111111,2.234567901234568,4.493827160493828,4.407407407407407,0.7407407407407407,5.209876543209877,81
Hornz Dread Wringer,Curling Bomb,Crab Tank,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cb/S3_Weapon_Main_Hornz_Dread_Wringer.png/256px-S3_Weapon_Main_Hornz_Dread_Wringer.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/88/S3_Weapon_Special_Crab_Tank.png/120px-S3_Weapon_Special_Crab_Tank.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,200.0,0.0,0.9833333333333333,0.0,0.0,0.4083333333333333,0.0,0.008333333333333333,0.0,0.45,0.0,0.0,0.0,2.1,1.4,5.55,2.433333333333333,1.225,10.475,0.5833333333333334,0.425,0.05,4.408333333333333,7.825,2.0,0.025,120
Hydra Splatling,Autobomb,Booyah Bomb,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d1/S3_Weapon_Main_Hydra_Splatling.png/256px-S3_Weapon_Main_Hydra_Splatling.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.06532663316582915,0.08542713567839195,0.0,0.01507537688442211,0.07537688442211055,0.11557788944723618,0.01507537688442211,0.2964824120603015,0.020100502512562814,0.03015075376884422,0.05527638190954774,23.457286432160803,4.517587939698492,0.5376884422110553,2.698492462311558,1.9447236180904524,0.10552763819095477,1.5879396984924623,0.40703517587939697,1.0452261306532664,0.04522613065326633,3.5477386934673367,5.728643216080402,0.5678391959798995,3.07035175879397,199
Inkbrush,Splat Bomb,Killer Wail 5.1,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/4a/S3_Weapon_Main_Inkbrush.png/256px-S3_Weapon_Main_Inkbrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.004219409282700422,0.8227848101265823,0.3037974683544304,0.02109704641350211,0.10548523206751055,0.0,0.008438818565400843,0.008438818565400843,0.5527426160337553,0.04219409282700422,0.004219409282700422,0.5358649789029536,1.4936708860759493,2.409282700421941,1.1561181434599157,1.5443037974683544,12.472573839662447,2.042194092827004,2.4050632911392404,0.7679324894514767,0.5189873417721519,4.459915611814346,6.059071729957806,2.219409282700422,0.18143459915611815,237
Inkbrush Nouveau,Ink Mine,Ultra Stamp,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2e/S3_Weapon_Main_Inkbrush_Nouveau.png/256px-S3_Weapon_Main_Inkbrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/9/90/S3_Weapon_Sub_Ink_Mine_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/70/S3_Weapon_Special_Ultra_Stamp.png/120px-S3_Weapon_Special_Ultra_Stamp.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.0,0.8529411764705882,0.20588235294117646,0.046218487394957986,0.029411764705882353,0.004201680672268907,0.008403361344537815,0.008403361344537815,0.4495798319327731,0.029411764705882353,0.0,0.25210084033613445,1.504201680672269,1.2058823529411764,1.8823529411764706,1.1974789915966386,19.210084033613445,1.7100840336134453,0.7394957983193278,0.6932773109243697,0.6680672268907563,5.067226890756302,4.588235294117647,1.781512605042017,0.15546218487394958,238
Inkline Tri-Stringer,Sprinkler,Super Chump,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/f/f4/S3_Weapon_Main_Inkline_Tri-Stringer.png/256px-S3_Weapon_Main_Inkline_Tri-Stringer.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/8c/S3_Weapon_Special_Super_Chump.png/120px-S3_Weapon_Special_Super_Chump.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,190.0,0.020833333333333332,0.15,0.008333333333333333,0.020833333333333332,0.4125,0.020833333333333332,0.0125,0.3875,0.004166666666666667,0.004166666666666667,0.21666666666666667,11.095833333333333,2.8916666666666666,2.5833333333333335,5.591666666666667,1.875,0.49583333333333335,6.833333333333333,0.7541666666666667,1.2958333333333334,0.5666666666666667,3.5833333333333335,5.391666666666667,1.1958333333333333,0.2625,240
Jet Squelcher,Angle Shooter,Ink Vac,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Main_Jet_Squelcher.png/256px-S3_Weapon_Main_Jet_Squelcher.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cf/S3_Weapon_Special_Ink_Vac.png/120px-S3_Weapon_Special_Ink_Vac.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,180.0,0.02586206896551724,0.19827586206896552,0.01293103448275862,0.004310344827586207,0.34913793103448276,0.03017241379310345,0.01293103448275862,0.39655172413793105,0.034482758620689655,0.008620689655172414,0.10775862068965517,3.3620689655172415,2.711206896551724,2.560344827586207,3.7974137931034484,1.7025862068965518,0.6293103448275862,10.232758620689655,1.6336206896551724,1.8706896551724137,0.6077586206896551,3.1120689655172415,4.849137931034483,1.6724137931034482,6.448275862068965,232
